UniqueID,Keyword
LV2QJBQB5T_71SJ47HE2NYBVDC,"'Pakistan' | 'Iran' | 'strikes' | 'escalation of hostilities' | 'Middle East' | 'volatile border' | 'Balochistan province' | 'Sistan and Baluchestan province' | 'militants' | 'separatist enemy' | 'axis of resistance' | 'Israeli forces' | 'war in Gaza' | 'Sunni militant group Jaish al-Adl' | 'Army of Justice' | 'nuclear-armed' | 'Sunni' | 'Shia' | 'precision military strikes' | 'Foreign Ministry' | 'separatist fighters' | 'safe havens and sanctuaries' | 'Israel’s bombardment of Gaza' | 'regional conflict' | 'United States' | 'ballistic missiles' | 'Iraq and Syria' | 'spy base' | 'Israeli forces' | 'anti-Iran terror groups' | 'Hezbollah' | 'Lebanon border' | 'Houthi rebels' | 'Yemen' | 'Red Sea' | 'revenge for Israel’s assault on Gaza' | 'Carnegie Endowment for International Peace' | 'American influence in the Middle East' | 'NATO supreme allied commander' | 'Baloch people' | 'Afghanistan' | 'insurgencies' | 'natural resources' | 'Baloch separatists' | 'Balochistan' | 'insurgencies from its Kurdish, Arab and Baloch minorities' | 'Jaish al-Adl' | 'Jundallah' | 'foreign terrorist organization' | 'US State Department' | 'Iranian security personnel' | 'government officials' | 'Shia civilians' | 'National Counterterrorism Center' | 'diplomatic spat' | 'ambassador' | 'high-level visits' | 'military exercise' | 'air force' | 'naval forces' | 'ground forces' | 'Turkey’s foreign minister' | 'India' | 'China' | 'European Union' | 'US State Department' | 'full-blown hostilities' | 'separatist groups' | 'joint solutions'"
M8KU4231RL_FDOWXYNIASBJZ32,migrant surge|US-Mexico border|asylum-seekers|Biden administration|Texas|US Border Patrol|Department of Homeland Security|Ken Paxton|unconstitutional|Rio Grande|Eagle Pass|Shelby Park|Supreme Court|entering the state illegally|state crime|anti-migrant rhetoric|Mexican migrants|Elizabeth Prelogar|Texas Military Department|border standoff|far-right groups|border crisis|Eddie Morales Jr.|immigration policy|Tom Schmerber|undocumented immigrants|Jeff Landry|financial burden|illegal aliens|public funds|criminal offense|gang affiliation
O3JC8KL52K_SOC05765BZA61LK,'Americans visiting China|visa process|Chinese tourist visa|US citizens|powerful passport|visa-free scheme|Civil Aviation Administration of China|nonstop flights|Sam Fleischmann|education consultant|six-day visa-free transit policy|China opening up|visa-free program|Chinese Foreign Ministry|WeChat Pay|Alipay|non-Chinese credit cards|Visa and Mastercard accounts|mobile payment platforms|US State Department|reconsider travel|Covid lockdowns|Hong Kong University|tourism professor Benjamin Iaquinto|geopolitical tensions|US-China relations'
O79SVUTX41_PKG9KHR19QIKDVM,South Africa | Israel | genocide | United Nations | International Court of Justice (ICJ) | Palestinians | Gaza | military campaign | Hamas | Vaughan Lowe | Eylon Levy | Isaac Herzog | The Hague | Netherlands | Genocide Convention | apartheid | African National Congress | International Criminal Court | Organization of Islamic Cooperation | Antony Blinken | Hamas | Hezbollah | Houthis | Iran | bunker-busting bombs | evacuation order | international law | Benjamin Netanyahu | Amalekites | The Gambia | Rohingya | Myanmar | Russian aggression | Bosnians | Balkan Wars | Max du Plessis | Human Rights Watch | Israeli Foreign Ministry | Lior Haiat | Antoinette Radford | CNN
PLVFNACGD1_WGTFS82WGT3ZQ6J,President Joe Biden|airstrikes|US|UK|Houthi-controlled areas|Yemen|direct response|Houthi attacks|international maritime vessels|Red Sea|complex attack|Iranian-backed militants|coalition airstrikes|freedom of navigation|anti-ship ballistic missiles|Operation Prosperity Guardian|United Nations Security Council|resolution|commercial vessels|international commerce
PNTCEQC3X1_T81QB8MEDG3GYUJ,error...
QXBSRSAD0R_FZNHESCXDJDTJXV,China's economy | 5.2% growth | 2023 | official target | Beijing | Premier Li Qiang | World Economic Forum | Davos | Switzerland | annual GDP figures | economic performance | pandemic years | real estate crisis | youth unemployment | deflation | ageing population | investors | stock markets | CSI 300 index | Hong Kong's Hang Seng | MSCI World index | international investors | middle-income group | urbanization | rural Chinese | urban transportation | telecommunications infrastructure | foreign direct investment | Swiss President Viola Amherd | free-trade agreement | President Xi | United States | President Joe Biden | foreign investment
RZCE9J0PW1_9S5R9JYUBM0MBTQ,China's economy | 5.2% growth | 2023 | Beijing | Premier Li Qiang | World Economic Forum | Davos | Switzerland | GDP figures | economic performance | pandemic years | real estate crisis | youth unemployment | deflation | ageing population | international economists | stock markets | CSI 300 index | Hong Kong's Hang Seng | MSCI World index | international investors | middle-income group | urbanization | rural Chinese | urban transportation | telecommunications infrastructure | foreign direct investment | Swiss President Viola Amherd | free-trade agreement | President Xi Jinping | President Joe Biden | foreign investment
S31X7N3TH2_KN2HHF9X9KPFX0K,"'Pakistan', 'Iran', 'strikes', 'territories', 'escalation', 'hostilities', 'Middle East', 'volatile border', 'Balochistan province', 'Sistan and Baluchestan province', 'militants', 'Baloch region', 'separatist enemy', 'Israeli forces', 'war in Gaza', 'Sunni militant group', 'Jaish al-Adl', 'Army of Justice', 'nuclear-armed', 'Sunni', 'Shia', 'precision military strikes', 'separatist hideouts', 'regional conflict', 'United States', 'ballistic missiles', 'Iraq', 'Syria', 'Israel', 'Hezbollah', 'Lebanon', 'Houthi rebels', 'Yemen', 'Red Sea', 'Gaza', 'Karim Sadjadpour', 'Carnegie Endowment for International Peace', 'Wesley Clark', 'NATO', 'Baloch people', 'Afghanistan', 'insurgencies', 'natural resources', 'Balochistan', 'insurgency', 'separatists', 'Kurdish', 'Arab', 'Baloch minorities', 'Jaish al-Adl', 'Jundallah', 'US State Department', 'National Counterterrorism Center', 'diplomatic spat', 'ambassador', 'military exercise', 'Turkey', 'India', 'China', 'European Union', 'US State Department', 'Matt Miller', 'Foreign Ministry'"
T6QED8EOWK_NA2N98KPGPRW4L6,'Taiwan' | 'Democratic Progressive Party' | 'presidential victory' | 'China' | 'conflict' | 'Lai Ching-te' | 'vice president' | 'election' | 'democracy' | 'Hsiao Bi-khim' | 'Vice President' | 'votes' | 'Kuomintang (KMT) party' | 'Taiwan People’s Party (TPP)' | 'Xi Jinping' | 'sovereign nation' | 'reunification' | 'one-China principle' | 'Taiwan independence' | 'national reunification' | 'Antony Blinken' | 'Tsai Ing-wen' | 'Taiwan Strait' | 'Chinese Communist Party' | 'cross-strait confrontation' | 'US' | 'Kuomintang' | 'Beijing' | 'economic and military pressure' | 'war' | 'recession' | 'Lev Nachman' | 'National Chengchi University' | 'foreign policy' | 'cross-strait relations' | 'coercive measures' | 'fighter jets' | 'warships' | 'military tension' | 'DPP' | 'Lai presidency'
THEKYAKZ2P_LDPJ0IRLL93LWCH,'Pakistan|Iranian airstrike|airspace violation|retaliation|precision missile and drone strikes|Jaish al-Adl|Koh-e-Sabz|Balochistan province|Tasnim news agency|Middle East conflict|Israel|Gaza|Foreign Ministry|sovereignty|Charter of the United Nations|Mumtaz Baloch|China|India|terrorism|Jaish al-Adl|Sistan and Baluchistan|Islamic Revolutionary Guard Corps|Hossein Ali Javadanfar|World Economic Forum|Davos|Switzerland|Revolutionary Guards|Israel’s intelligence agency Mossad|Erbil|northern Iraq|Syria|Qasem Soleimani|Nasser Kanaani|United States|United Nations|UN Security Council|Fuad Hussein|Mossad|Fareed Zakaria|Hamas|Houthis|Yemen|Red Sea|M/V Zografia|Maltese flagged bulk carrier|Hezbollah|Lebanon border|Hassan Nasrallah'
032C6H3VKO_OWPE2JT14SZV4HI,error...
03B6WPFPPS_R6SIEEMK64ZJBRZ,migrant surge|US-Mexico border|asylum-seekers|Biden administration|Texas|US Border Patrol|Department of Homeland Security|Ken Paxton|unconstitutional|Rio Grande|Eagle Pass|Shelby Park|border access|emergency response activities|state crime|Supreme Court|razor wire|rescue mission|Texas Military Department|social media protest|Eddie Morales Jr.|immigration policy|Tom Schmerber|undocumented immigrants|Jeff Landry|financial burden|public funds|criminal offense|arrests and convictions|CNN
03NGQAFM8Q_9MKOH8L235GW0V5,"'Estonian President Alar Karis' | '1.2 billion euros' | 'Kyiv' | '2027' | 'Ukraine's President Volodymyr Zelensky' | 'Baltic trip' | 'Lithuania and Latvia' | 'Russian aggression' | 'gross domestic product (GDP)' | 'military support for Ukraine' | 'war with Russia' | 'defense contributions' | 'military assistance' | 'frozen Russian funds' | 'ceasefire' | 'NATO' | 'EU aspirations' | 'cyberspace security' | 'Tallinn mechanism' | 'cyber threats' | 'Lithuanian President Gitanas Nauseda' | 'ammunition, generators, detonation systems' | 'M-577 armored personnel carriers' | 'Vilnius-led demining coalition' | 'Leopard 2 tanks' | 'defense assistance' | 'full-scale war'"
051J30JHRY_KWIW3LLZ5R8UG5I,SYDNEY | Reuters | Australia | Thursday | China's ambassador | Australian military divers | incident | Japan | November | Prime Minister | Anthony Albanese | Xiao Qian | Chinese navy ship | sonar | Japanese boat | Chinese warship | dangerous manner | Australian navy vessel | Japan's waters | injured military divers | fishing nets | propellers | damaged ties | annual press briefing | Wednesday | media briefing | medical assessments | minor injuries | Chinese destroyer's sonar | Japan's embassy | Australia | partnership | Indo-Pacific region | rule of law | security cooperation | Kirsty Needham | Sonali Paul
05KWTFTFEJ_OO7WY9KYDSYUN8S,Israel|rejected|accusations|South Africa|International Court of Justice|The Hague|genocide|Gaza|Tal Becker|Israeli Foreign Ministry|Hamas|self-defence|attacks|Palestinian extremists|massacres|kidnapped|United Nations|systematic acts|military violence|Israeli politicians|military brass|Palestinians|women and children|Hamas-run health authority|ICJ judges|Israeli military action|Netherlands|genocide allegation|dismissed|claims|baseless|compliance|international law|Benjamin Netanyahu
06U4JOIEKV_NKCCX28DW06H2ZJ,"HOUSTON & BROWNSVILLE | Texas | January 11, 2024 | BUSINESS WIRE | Texas LNG Brownsville LLC | four million tonnes per annum | MTPA | liquefied natural gas | LNG | export terminal | Port of Brownsville | Glenfarne Energy Transition, LLC | Heads of Agreement | HOA | EQT Corporation | natural gas liquefaction services | 15-year LNG tolling agreement | Brendan Duval | Glenfarne CEO and Founder | Final Investment Decision | Magnolia LNG | Lake Charles, Louisiana | www.texaslng.com | Glenfarne Group | New York City | www.GlenfarneEnergyTransition.com | businesswire.com | Kris Colepro-texaslng@prosek.com"
09BABIVMSW_DXPSB5TPNE2FJTZ,FRESNO|Calif|KSEE/KGPE|Nine drivers|arrested|DUI checkpoint|Saturday night|Fresno Police Department|38 drivers|cited|operating vehicle|unlicensed|suspended/revoked license|394 vehicles|California Office of Traffic Safety|National Highway Traffic Safety Administration|YourCentralValley.com
0A0N2X2DNL_MSQWVMA1F98ZLQY,Former senior US officials | rock solid | American support | Taiwan | self-ruled island | China | new president | Lai Ching-te | Taiwan’s sovereignty | democracy | Democratic Progressive Party (DPP) | Beijing | conflict | Biden administration | unofficial delegation | President Tsai Ing-wen | Stephen Hadley | American commitment | James Steinberg | US bipartisan support | Hsiao Bi-khim | Antony Blinken | one-China principle | Taiwan independence | separatist forces | Chinese embassies | Japan | United Kingdom | Canada | Yoko Kamikawa | Xi Jinping | Taipei | Washington | Chinese attack | US President Joe Biden | independence
0ERZ2STJQR_62I0TQVREEUVOII,European Union|alternative methods|aid|Ukraine|Hungarian veto|ambassador|Vsevolod Chentsov|fund|EU budget|extra-budgetary fund|European Commission|borrowing funds|macrofinancial support|Hungary|financial metrics review|bilateral assistance|Prime Minister Orban|medium-term aid program|Germany’s Foreign Ministry|alternative plan|financial support|Orban's veto|summit|Feb. 1|The New Voice of Ukraine
0F2HFOYOGK_3QQR90QKEN1EWRG,movement of lorries|Polish protesters|blockade|checkpoints Krakivets|Rava-Ruska|State Border Guard Service|Border Guard of the Republic of Poland|protest rally|Krakivets-Korczowa|freight vehicles|border guards|control service personnel|international transportation|drivers|carriers
0FTFXL5AF9_O5NWWYQHQB9PX4L,government | Primorsky Krai | Russian Federation | five-day sightseeing tour | Pyongyang | North Korea | Masikryong Ski Resort | tour operator Vostok Intur | US$750 | visa | flights | accommodation | Oleg Kozhemiako | Kim Jong Un | Russian schoolchildren | pioneer camps | cooperation
0GCCWGEZS0_II3EW57THAAG56M,"'KYIV, Ukraine (AP)', 'British Prime Minister Rishi Sunak', 'military funding for Ukraine', 'Russia’s invasion', '2.5 billion pounds ($3.2 billion)', 'long-range missiles', 'drones', 'air defense', 'artillery ammunition', 'maritime security', 'Ukrainian President Volodymyr Zelenskyy', 'bilateral security agreement', 'NATO membership', 'Russian President Vladimir Putin', 'British and U.S. militaries bombed Yemen'"
0JKLJVVYLE_CV8BBZOZHSURVAP,plea|teenager|twin brother|alive|dead|Romi Cohen|Seattle|hostage|Hamas|politics|humanity|Nimrod Cohen|Israel-Gaza border|Father Yehuda Cohen|Israeli hostages|war|hostage crisis|Eli|terrorists|Kibbutz Be’eri|Leanne|daughters|Harel Sharabi|family members|murdered|homes burned|Uncle Ellie|kidnapped|grief|helpless|hopeful
0NJCKCBXII_PUUF5KNVID1L2DX,'US and UK naval forces' | 'Red Sea' | 'air strikes' | 'Houthi rebel targets' | 'Yemen' | 'Tomahawk cruise missiles' | 'fighter jets' | 'Sanaa' | 'Hudaydah' | 'Iran-backed group' | 'commercial vessels' | 'Hamas' | 'Israel' | 'Gaza Strip' | 'drones and missiles' | 'logistical hubs' | 'air defence systems' | 'arms depots' | 'US President Joe Biden' | 'Reuters news agency' | 'Australia' | 'Bahrain' | 'Canada' | 'Netherlands' | 'Mohammed Abdulsalam' | 'Hezbollah' | 'RAF Typhoon jets' | 'Akrotiri' | 'Cyprus' | 'Paveway bombs' | 'BBC defence correspondent Jonathan Beale' | 'UK Prime Minister Rishi Sunak' | 'HMS Diamond' | 'International Chamber of Shipping'
0RVKV8UXF6_IF0SC0WCEOE0QGF,"man|model|Houthi-hijacked|Israeli Galaxy Leader cargo ship|exhibition|solidarity|Palestinians|Sana'a, Yemen|U.S. Central Command|anti-ship ballistic missile|Houthi-controlled areas|Yemen|M/V Gibraltar Eagle|Southern Red Sea commercial shipping lanes|Reuters|Eagle Bulk Shipping|steel products|Iran|Sanaa|airstrikes|U.S.|U.K.|Joe Biden|Yemenis|Gaza|Houthis|Red Sea|drones|Israel|Hamas|ceasefire|economic pressure|global trade|global supply chains|Armani Syed"
0VNVRQH0ZE_7P6PBQOF4TBVVG4,Prosecutors|British brothers|banned|Switzerland|raiding|museum|Chinese Ming Dynasty artefacts|Geneva|Stewart and Louis Ahearne|gang|burgled|Museum of Far Eastern Art|Marco Rossier|jail|south-east London|Daniel Kelly|burglary|Louis Ahearne|reconnaissance|Stewart Ahearne|Renault Captur|14th Century|Hong Kong auction house|Metropolitan Police|undercover sting operation|3.5m Swiss francs|damage|Loris Bertoliatti|power saw|sledgehammer|crowbar|Nicola Barry|Suzanne Ahearne|extradition|Patrick Monney|judgement.
10DK6GPMHU_MHITAZ3SSD7Y4BS,Houthi rebels|US and UK commercial vessels|airstrikes|Yemen|Israel-Gaza war|regional conflict|Iran|Biden administration|Mohammed Ali Al-Houthi|counterattacks|President Joe Biden|terrorist group|Russian oil|missile|Royal Navy|allied airstrikes|Red Sea|shipping companies|UK|Israel|Hamas|Ziad Daoud|Bloomberg Economics|oil prices|Brent futures|Jon Alterman|Center for International and Strategic Studies|Tomahawk cruise missiles|American defense officials|USS Philippine Sea|USS Mason|USS Gravely|USS Florida|Iran-Backed Groups|Mideast Conflict|Syria and Iraq|Iranian-supported militias|Sanaa|Hodeida|Saada|Taiz|Hajjah|Netherlands|Australia|Canada|Bahrain|Volvo Car AB|Tesla Inc.|Saudi Arabia|Gaza|Hamas-run Palestinian territory
14LLRAL2OF_OIAGL6HFVBLQU5E,Philippines | Indonesia | energy and security cooperation | President Joko Widodo | Manila | Philippine President Ferdinand Marcos Jr. | memorandum of understanding | energy security | imported coal | market access | Indonesian coffee products | border security cooperation | anti-submarine warfare aircraft | South China Sea | PT Dirgantara Indonesia | Kopiko Philippines Corp. | W Hydrocolloids Inc. | Brunei | Vietnam
19JEX6LABA_CV97H50W1C4FAAC,Chicago police | public's help | missing 14-year-old girl | Miracle Pearce | 7700 block of S. Kedzie Avenue | 5600 block of S. Michigan Avenue | 7900 block of S. Dobson Avenue | Black girl | black hair | brown eyes | 4-foot-7 | 110 pounds | information | CPD's Special Victims Unit | 312-747-8380
